type,title,release_year,duration,listed_in,description
Movie,Dosar,2006,123 min,Romance,Kaushik is shattered when he loses his mistress Mita in an accident. The incident also ruins his relationship with his wife Kaberi. Will Kaushik be able to lead a normal life?
Movie,Tru Love,2014,88 min,Romance,"A widow, recovering from the death of her husband, comes to the big city to spend time with her busy professional daughter. Instead, she forges and unlikely relationship with a commitment-phobic lesbian who has a past with her daughter."
Movie,Tabù,1930,78 min,Romance,"On the South Pacific island of Bora Bora, a young couple's love is threatened when the tribal chief declares the girl a sacred virgin."
Movie,Secret Lives,2005,89 min,Romance,"An attractive art professor is forced to journey into her past to discover the truth about her marriage, her deceased husband and the truth about her former married life."
Movie,Naz & Maalik,2016,85 min,Romance,"Two closeted teens from Bed-Stuy, both black and Muslim, hawk goods across Brooklyn and struggle to come clean about their sexuality. The two of them unwittingly find themselves in the crosshairs of the War on Terror when surveillance footage of their secret behavior is wildly misinterpreted in this smart indie comedy."
Movie,Dil Hai Tumhara,2000,177 min,Romance,"Shalu falls in love with her employer's son Dev, but is forced to choose between her mother's love and Dev's love when her mother proposes the marriage of Shalu's elder sister with Dev. Problems worsen when she finds out the truth about her lineage."
Movie,Magic Max,2021,98 min,Romance,"After a tragic loss of both parents, 11-year-old Tim Hart is forced to live with his immensely immature Uncle Max, a second rate magician. and who, with the help of his nephew, tries to cultivate his last hand at love. Abracadabra, oops."
Movie,Those People,2016,89 min,Romance,"On Manhattan's gilded Upper East Side, a younger painter, Charlie, finds the man of his dreams in an older pianist from across the globe, Tim. If only Charlie weren't secretly in love with his own manipulative best friend, Sebastian, who is embroiled in a financial scandal. In the wake of Sebastian's notoriety, their tight-knit group of friends must confront the new realities of adulthood."
Movie,Sweet Mahogany 2: Pure Indulgence,2021,79 min,Romance,"Mahogany Andrews appears to be in the fight for her life as she is battling Tony Hawkins for custody of their daughter, Rachel. However, another fight is beginning to ensue as Cassie Pearson is doing whatever it takes to keep her entire family, which includes Mahogany, together and Khalil Pearson is battling internally to figure out what he truly wants and needs out of life and his marriage."
Movie,I Met My Love Again,1938,77 min,Romance,"College sweethearts Julie and Ives have planned to marry. Their plans go amiss when Julie meets a weak writer and runs off to marry him. After her husband dies, she's left in Paris, penniless and with a daughter to support. She decides to return to her home town with the intent to renew her romance with Ives. His family and a scheming co-ed vow to avert a reunion of the two."
Movie,Kattumarakaran,1995,143 min,Romance,"Muthazhagu, a fisherman, rescues Vaidehi when she tries to commit suicide. She loves him but is soon taken away by her rich father to be married elsewhere. Muthazhagu decides to confront her father."
Movie,Ghar Pe Bataao,2021,73 min,Romance,"After 5 years of their relationship, the girl struggles to convince the boy to apprise his parents about them. The boy seems to be dithering and stalling because he is aware the full weight of an inter faith marriage would do to his parents. But the girl has made up her mind. It's now or never and she will push through."
Movie,First Love,2019,108 min,Romance,"The film is the prolific auteur, Takashi Miike, at his most fun and anarchic, a noir-tinged yakuza film blending genres in the story of a young boxer and a call girl, who fall passionately in love while getting innocently caught up in a drug-smuggling scheme over the course of one night in Tokyo."
Movie,Hal King,2021,114 min,Romance,"Hal King is part of the 1950s beatnik jazz scene; running with drug addicts and fast women. But after being drafted for the Korean War, he may be forced to choose between carrying his father's political legacy, and the woman he loves."
Movie,Penelope,2018,67 min,Romance,"In the vain world of art, innocence perishes. This is Penelope's revelation, a young woman who after getting involved in a spiral of surface encounters, arrives into a world of new and exciting experiences, in a sort of moral abyss in which she will get more and more absorbed/involved."
Movie,Savitri,2016,124 min,Romance,"Savitri is a girl who is fascinated with wedding ceremonies. When she gets engaged, she travels to Shirdi and in the train she meets a doctor Rishi, who falls in love with her. Meanwhile, .."
Movie,Mitwaa,2015,130 min,Romance,"Shivam, a rich hotelier from Goa, doesn't believe in love or the institution of marriage. But when Nandini, a smart woman, joins his hotel as an employee, he is attracted to her."
Movie,Classmates,2015,155 min,Romance,"Satya (Ankush Choudhary), the leader of a party in his college, falls in love with Aditi (Sonalee Kulkarni), the niece of a politician. However, things turn complicated when Aditi stands against Satya in the elections of their college."
Movie,CIRCLES vol 1,2021,83 min,Romance,"Circles is the story of a beautiful teenager by the name Mya..who life changes drastically with the death of her father..Her Grandmother tries to shield her from the inner city but when the neighborhood boss take a liking to her it changes everything..its leads her down a road of drugs,sex, and more unfortunate events..."
Movie,Akron,2017,88 min,Romance,"Benny and Christopher, college freshmen, meet playing football and begin a relationship, with the support of their family and friends. As their love for each other grows, a past tragic event involving their mothers comes to light, testing their relationship and threatening to divide Benny's close-knit family."
Movie,OK Jaanu,2017,135 min,Romance,"Adi and Tara move to Bombay to pursue their dreams. A chance meeting sparks off a heady, no strings attached romance until their careers pull them apart. Will ambition prevail over matters of the heart?"
Movie,Noorie,1979,120 min,Romance,"Noorie (Poonam Dhillon) is a young and beautiful girl from the valleys, who along with Yusuf (Farooq Shaikh) has a simple dream of a house, family and a lovely life. But nothing is that simple in life as Noorie and Yusuf’s dreams are torn apart at the hands of a couple of village goons for whom Noorie is just a conquest. NOORIE tells a simple and touching story of Noorie and Yusuf’s fearless love."
Movie,Mujhse Fraaandship Karoge,2011,105 min,Romance,"If Rahul has the voice and looks, Vishal, has the brains. If Malvika, can get heads turning, Preity, can say a million things. What Vishal and Preity can't do, is spell it out to Malvika and Rahul that they heart them. So on Facebook, Vishal becomes Rahul, Preity becomes Malvika and they start chatting. They do a great job of pretending to be someone else. But how long can you fake it?"
Movie,Kill Dil,2014,118 min,Romance,"Once upon a time in North India, two killers – Dev (Ranveer Singh) and Tutu (Ali Zafar), roamed free. Abandoned when young and vulnerable, Bhaiyaji (Govinda) gave them shelter and... nurtured them to kill! All is normal in their lives until destiny throws free-spirited Disha (Parineeti Chopra) into the mix. What follows is a game of defiance, deception and love."
Movie,Fanaa,2006,168 min,Romance,"Zooni (Kajol), a blind Kashmiri girl, meets Rehan Qadri (Aamir Khan), a local Delhi tour guide and an incorrigible flirt. Her friends warn her against him but she chooses to ignore them. Rehan is fascinated by Zooni and wants her to see life as it should be seen. What Zooni doesn’t know is that Rehan has another side to him- something that can not only change her life, but can also destroy it."
Movie,Dilwale Dulhania Le Jayenge,1995,190 min,Romance,"When Raj (Shahrukh Khan) & Simran (Kajol) first met on an inter-rail holiday in Europe, it wasn’t exactly Love at first sight but when Simran is taken back to India for an arranged marriage, things change. Encouraged by his father Dharamvir (Anupam Kher), Raj decides to fly down from London to not just win his Bride but her whole family and the blessings of her father Baldev Singh (Amrish Puri)."
Movie,Band Baaja Baaraat,2010,139 min,Romance,"Shruti (Anushka Sharma), girl in her 20's, focused, determined as well ambitious. Bittoo (Ranveer Singh), on the other hand, has no real aim in life. They become partners in their very own “Wedding planning ka bijness”. Together, their friendship and business, enters the ups and downs of the lavish Delhi weddings and while trying to find themselves, Shruti and Bittoo discover each other."
Movie,Bachna Ae Haseeno,2008,152 min,Romance,"""Meet Raj (Ranbir Kapoor),who keeps falling in love. It’s not his fault that he’s a heartbreaker. Come discover his three love stories; Raj & Mahi (Minissha Lamba), Raj & Radhika (Bipasha Basu), Raj & Gayatri (Deepika Padukone). Different ladyloves at different times in his life. And each of them, teach him a little bit about love & a little bit about life, in their own sweet, sexy or sassy way."
Movie,Adhe Kangal,2017,119 min,Romance,"A blind chef gets his eyesight back, but the girl he had fallen in love with is missing. What has happened to her? Is morphed into thriller followed by an abduction."
Movie,Dream Girl,2021,10 min,Romance,Trisha is just done with her shoot for the day. She is in the green room and a lot is happening. This is where she is caught by her someone special. The conversation grows intense before it ends in realization for her.
Movie,Sound of Water,2021,117 min,Romance,Story about a rural village where people wants to save water and storage water but there is big hardle who stop them to do this hardles are nothing but our politicians power.who ruined villagers dream.finally what happened to this villagers dream
Movie,White Fire,1985,102 min,Romance,Jewel thieves Bo & Inga target the legendary 'White Fire' diamond - a priceless rock so hot it actually burns those who try to lay their hands on it! They undertake an outrageous plan involving plastic surgery and explosives to infiltrate the mine where the diamond awaits. But the plan hits an unexpected snag with the arrival of smooth-talking badass Noah Barclay.
Movie,Touch,2021,97 min,Romance,A woman's affair with her blind masseur leads to dark consequences.
