type,title,release_year,duration,listed_in,description
Movie,Swiped,2018,94 min,Comedies,"When two college roommates develop a discreet hookup app, casual affairs – and complications – soon run rampant on campus."
Movie,The Sweetest Thing,2002,89 min,Comedies,"After meeting her potential soul mate, a commitment-averse young woman hits the road with her best friend on a wild, raunchy misadventure to find him."
Movie,Zack and Miri Make a Porno,2008,101 min,Comedies,Zack and Miri make and star in an adult film to bring in easy money. But their unspoken feelings for each other might threaten the whole enterprise.
Movie,Get the Grift,2021,95 min,Comedies,"After a botched scam, Clóvis bumps into Lohane, his estranged foster sister. In a bind, they soon realize the only way out is to band together."
Movie,Among Family,2017,127 min,Comedies,"Amid a marital crisis, Fikret befriends songstress Solmaz after a wacky encounter and must fill in as the father of her soon-to-wed daughter."
Movie,Dedemin Fisi,2016,101 min,Comedies,"When a brain-dead family patriarch is about to be taken off life support, his extended family gathers round and plots to see who'll get his money."
Movie,Deliha,2014,102 min,Comedies,"Short on sense but long on self-confidence, dotty Deliha sets her sights on a hunky photographer who opens up shop in her neighborhood."
Movie,Düğün Dernek,2013,102 min,Comedies,"On the first day of Ramadan, Ismail joins friends on a road trip to a mosque and encounters his son, who, to Ismail's chagrin, plans a hasty wedding."
Movie,Dügün Dernek 2: Sünnet,2015,107 min,Comedies,Ismail and his old screwball crew land themselves in hot water when his grandson's circumcision evolves into a buzz-making citywide event.
Movie,Hayat Öpücügü,2015,98 min,Comedies,"High-strung Metin finally stops seeing doom and gloom around every corner when he meets vivacious Hayat, but she has her own soul-searching to do."
Movie,Kara Bela,2015,101 min,Comedies,The uneventful life of middle-aged Kudret turns upside down when a road trip turns into a wild race for survival with killers in hot pursuit.
Movie,Kocan Kadar Konus,2015,104 min,Comedies,A 30-year-old who's never taken the traditional path to love is tutored by her friends and family before reconnecting with her high school crush.
Movie,Kocan Kadar Konus 2: Dirilis,2016,104 min,Comedies,"Efsun has found Mr. Right in Sinan, and their relationship is taking a serious turn. But their eccentric families quickly complicate the romance."
Movie,Legal Hash,2019,103 min,Comedies,"After a failed heist leads to a stint behind bars, a group of men reenters society with a risky business plan that soon reveals their true colors."
Movie,My Travel Buddy,2017,111 min,Comedies,"Days before Eid, a salesman fired from his job drives to Ayvalık to meet his girlfriend's family, but the trip goes astray due to his zany travel buddy."
Movie,Niyazi Gül Dörtnala,2015,102 min,Comedies,"Seeking the formula behind a magical elixir bequeathed to him by his father, a veterinary professor gets embroiled in a mobster's horse-racing scheme."
Movie,Vizontele,2001,106 min,Comedies,"In 1974, a rural town in Anatolia gets its first television set – an event that's met with both excitement and trepidation by the villagers."
Movie,Tell Me When,2021,97 min,Comedies,Workaholic Will puts his humdrum life in LA on hold to fulfill his grandpa's last wish: visiting Mexico City's most iconic sights and falling in love.
Movie,Jaane Tu... Ya Jaane Na,2008,147 min,Comedies,Soft-spoken Jai and spitfire beauty Aditi couldn't be more different – but their family and friends know that they're a perfect match.
Movie,Peepli Live,2010,109 min,Comedies,Two indigent farmers consider suicide so that their families can collect a government subsidy that's paid to the relatives of deceased farmers.
Movie,Dad Stop Embarrassing Me - The Afterparty,2021,37 min,Comedies,"Jamie Foxx, David Alan Grier and more from the cast of the family comedy discuss the show, humiliating family moments, bad BBQ dishes and sitcom openings."
Movie,Tuesdays & Fridays,2021,106 min,Comedies,"To avoid the burden of commitment, a young lawyer and a writer agree to be romantic partners only two days a week. That won’t get complicated — right?"
Movie,The Stand-In,2020,102 min,Comedies,"Her career in shambles, a reclusive movie star hires her stand-in to go to rehab for her, not expecting how much the look-alike will relish the role."
Movie,Roohi,2021,133 min,Comedies,"Hired to kidnap a bride, two bumbling pals face a wacky predicament when one falls for their abductee — and the other, for the spirit possessing her."
Movie,Mandela,2021,140 min,Comedies,"Amid a local election with two rivals vying to win by any means necessary, a barber lands in a curiously powerful position as the single deciding vote."
Movie,Accepted,2006,93 min,Comedies,"Rejected by every college he applied to, a high school senior invents a fake university that will fool his parents and help his fellow outcasts."
Movie,Just Say Yes,2021,98 min,Comedies,Incurable romantic Lotte finds her life upended when her plans for a picture-perfect wedding unravel — just as her self-absorbed sister gets engaged.
Movie,Wild Child,2008,98 min,Comedies,"Accustomed to getting her way, a wealthy teenage girl from Los Angeles is sent to a strict boarding school in England to clean up her act."
Movie,3 Idiots,2009,164 min,Comedies,"While attending one of India's premier colleges, three miserable engineering students and best friends struggle to beat the school's draconian system."
Movie,Ferrari Ki Sawaari,2012,133 min,Comedies,A father winds up involved with a stolen Ferrari as he tries to acquire the money to send his son to the leading cricket academy.
Movie,Legally Blonde,2001,96 min,Comedies,"When dazzling L.A. sorority girl Elle Woods gets dumped by her snobby boyfriend, she decides to win him back by following him to Harvard Law School."
Movie,Yes Man,2008,104 min,Comedies,"After a bitter divorce, a loan officer falls under the sway of a self-help guru who urges him to say yes to everything that comes his way for a year."
Movie,Bad Trip,2021,87 min,Comedies,"In this hidden-camera prank comedy, two best friends bond on a wild road trip to New York as they pull real people into their raunchy, raucous antics."
Movie,Ni de coña,2020,97 min,Comedies,"Trying to fix their relationships, four couples attend a spiritual retreat at a Caribbean resort, where temptation and mishaps add problems to the mix."
Movie,Pagglait,2021,114 min,Comedies,"Widowed soon after marriage, a young woman grapples with an inability to grieve, quirky relatives and a startling discovery about her late husband."
Movie,Who's the Boss,2020,106 min,Comedies,"A young, overworked ad executive with an overbearing boss starts her own side hustle and invents an employer once her business begins to flourish."
Movie,Çarsi Pazar,2015,97 min,Comedies,The slacker owner of a public bath house rallies his community to save it when a big developer comes to town to close it down and open a new mall.
Movie,Just In Time,2020,92 min,Comedies,A meticulous clerk for a bookstore that has just been shuttered suddenly finds herself taking care of her cousin's witty 11-year-old daughter.
Movie,Romantik Komedi,2010,110 min,Comedies,"Bored with her life and inspired by a friend's wedding, Esra quits her job and dumps her boyfriend, leading to a series of romantic misadventures."
Movie,Romantik Komedi 2: Bekarlığa Veda,2013,105 min,Comedies,"Didem tries everything to get actor Cem to propose to her, but he's got other things on his mind: a beautiful new co-star and a secret bachelor party."
Movie,You're Everything To Me,2016,107 min,Comedies,"When an old fling shows up with their infant child, a dallying man-child must take on the role of father and create a fairytale world for his daughter."
Movie,Aelay,2021,151 min,Comedies,"A son stoically returns to his village upon his father’s death, recalling their chilly dynamic before a bizarre event disrupts his visit."
