type,title,release_year,duration,listed_in,description
TV Show,Highland: Thailand's Marijuana Awakening,2017,1 Season,Docuseries,"Thailand's complicated history with marijuana continues to play a role in its policies and laws, as well as the health and security of its citizens."
TV Show,Hot Girls Wanted: Turned On,2017,1 Season,Docuseries,"Personal stories reveal how the intersection of sex, technology and intimate relationships is rewiring us in fundamental ways."
TV Show,Five Came Back,2017,1 Season,Docuseries,Five acclaimed contemporary directors tell the story of five legendary Hollywood filmmakers who enlisted in the armed forces to document World War II.
TV Show,The Cuba Libre Story,2015,1 Season,Docuseries,"This documentary series recounts the tumultuous history of Cuba, a nation of foreign conquest, freedom fighters and Cold War political machinations."
TV Show,Einsatzgruppen: The Nazi Death Squads,2009,1 Season,Docuseries,"This documentary series examines the Einsatzgruppen, Nazis responsible for the mass murder of Jews, Romani and Soviet prisoners in Eastern Europe."
TV Show,Chef's Table: France,2016,1 Season,Docuseries,Sample the bold new flavors of France with chefs who are pushing the boundaries of fine dining and reinventing a rich culinary tradition.
TV Show,Conspiracy,2015,1 Season,Docuseries,"Skeptics and others discuss widely held conspiracy theories involving aliens, government cover-ups, secret assassinations and other intrigues."
TV Show,Behind Enemy Lines,2001,1 Season,Docuseries,"After dire setbacks in 1940, Winston Churchill commissions a new kind of fighting force: commandos trained to use stealth and audacious tactics."
TV Show,72 Cutest Animals,2016,1 Season,Docuseries,This series examines the nature of cuteness and how adorability helps some animal species to survive and thrive in a variety of environments.
TV Show,72 Dangerous Places to Live,2016,1 Season,Docuseries,"Get up close and personal with avalanches, fiery volcanoes and other natural cataclysms, and learn why some choose to live in their destructive paths."
TV Show,Cooked,2016,1 Season,Docuseries,"As he tries his hand at baking, brewing and braising, acclaimed food writer Michael Pollan explores how cooking transforms food and shapes our world."
TV Show,Chelsea Does,2016,1 Season,Docuseries,"In a provocative documentary series, comedian Chelsea Handler confronts personal and cultural hang-ups around four topics that fascinate her."
TV Show,Hemlock Grove,2015,3 Seasons,TV Horror,"Secrets are just a part of daily life in the small Pennsylvania town of Hemlock Grove, where the darkest evils hide in plain sight."
TV Show,Africa,2013,1 Season,Docuseries,"This five-part nature series chronicles fascinating stories of survival on the African continent, home to the most diverse animal life on the planet."
TV Show,Ainsley Eats the Streets,2014,1 Season,Docuseries,Celebrity chef Ainsley Harriott embarks on a journey around the world to explore the relationship between local street foods and cultural identity.
TV Show,America's Book of Secrets,2014,1 Season,Docuseries,"This engaging documentary series shares the surprising backstories of familiar institutions like the Pentagon, West Point and the Playboy Mansion."
TV Show,American Experience: The Circus,2018,1 Season,Docuseries,"An exploration of the American circus, as the spectacle evolved from a one-ring show to a cultural event and eventually, a dying breed."
TV Show,Ancient Aliens,2018,1 Season,Docuseries,"Were ancient humans really behind some of the most important technological advances in civilized history, or did they have extraterrestrial help?"
TV Show,Anjaan: Rural Myths,2018,1 Season,TV Horror,"Spine-chilling stories of malevolent spirits unfold in villages, jungles and haunted buildings across India."
TV Show,Anjaan: Special Crimes Unit,2018,1 Season,TV Horror,"The cases are supernatural; the police officers human. Together, cops Aditi and Vikrant must solve mysteries from the realm of the paranormal."
TV Show,Anthony Bourdain: Parts Unknown,2018,5 Seasons,Docuseries,This CNN original series has chef Anthony Bourdain traveling to extraordinary locations around the globe to sample a variety of local cuisines.
TV Show,Battlefield Recovery,2016,1 Season,Docuseries,A four-man team heads to Latvia and Poland to unearth rare World War II artifacts and shed new light on the bloody battles of the Eastern Front.
TV Show,Beast Legends,2010,1 Season,Docuseries,A diverse crew of experts dive deep into the origin stories of mythological monsters before building replicas of the creatures using 3D CGI technology.
TV Show,Botched Up Bodies,2013,1 Season,Docuseries,"From lifting saggy skin to repairing shoddy breast enhancements, plastic surgeons tackle extreme fixer-uppers."
TV Show,Brain Games,2016,3 Seasons,Docuseries,"This interactive series uses games, illusions and experiments to illustrate how our brains manufacture our reality and often play tricks on us."
TV Show,Camp X,2014,1 Season,Docuseries,"Established during World War II, North America's first secret agent training school – known as Camp X – paved the way for present-day espionage."
TV Show,Chasing Monsters,2016,2 Seasons,Docuseries,Adventurer Cyril Chauquet seeks out the most colossal and dangerous underwater creatures around the world in this adrenaline-packed series.
TV Show,Christiane Amanpour: Sex & Love Around the World,2018,1 Season,Docuseries,"A contextual, acculturated dive into how adults in six, big global cities celebrate love and accentuate sex. CNN's Christiane Amanpour reports."
TV Show,Civilizations,2018,1 Season,Docuseries,"Expanding Kenneth Clark's 1969 ""Civilisation"" series for a new generation, this reboot explores the art of cultures around the world, throughout time."
TV Show,Classic Legends,2012,1 Season,Docuseries,This documentary series explores the glamour of Bollywood through the stories of the men and women who have illuminated its screens.
TV Show,Dangerous Roads,2012,2 Seasons,Docuseries,"Using various 4x4 vehicles, celebrities steer their way across some of the most infamous roads and trickiest terrains on earth."
TV Show,Darr Sabko Lagta Hai,2015,1 Season,TV Horror,"In this chilling horror anthology series, actress and model Bipasha Basu meets people who have had disconcerting paranormal experiences."
TV Show,Dino Hunt,2016,1 Season,Docuseries,"Top scientists and paleontologists examine dinosaur fossils located throughout Canada, while searching for elusive new species."
TV Show,Everyday Miracles,2014,1 Season,Docuseries,Materials scientist Mark Miodownik takes us into the world of everyday objects that make our lives more comfortable than those of our ancestors.
TV Show,Fear Files... Har Mod Pe Darr,2015,1 Season,TV Horror,"Possessed lovers, witches, haunted houses and more bring tales of horror to the screen in this anthology series."
TV Show,Food: Delicious Science,2017,1 Season,Docuseries,"In this series, TV presenter Michael Mosley and botanist James Wong explore the physics, chemistry and biology inside every bite of food we eat."
TV Show,Frozen Planet,2011,1 Season,Docuseries,Go on a journey through the Arctic and Antarctic with this visually stunning program that explores these wildernesses and their inhabitants.
TV Show,Genius of the Ancient World,2015,1 Season,Docuseries,"Historian Bettany Hughes travels to India, Greece and China to explore the lives and times of Buddha, Socrates and Confucius."
TV Show,Genius of the Modern World,2016,1 Season,Docuseries,"Historian Bettany Hughes explores the intellectual landscapes that helped shape the work of Karl Marx, Friedrich Nietzsche and Sigmund Freud."
TV Show,Great Yellowstone Thaw,2017,1 Season,Docuseries,This series explores the effects of the extreme temperature variations at Yellowstone National Park on the animals that live there.
TV Show,Hannibal,2015,3 Seasons,TV Horror,This drama series focuses on the early years of the relationship between FBI criminal profiler Will Graham and homicidal cannibal Dr. Hannibal Lecter.
TV Show,Haven,2015,5 Seasons,TV Horror,"Residents of Haven, Maine, are plagued by supernatural afflictions. To reveal the truth, FBI agent Audrey Parker must delve into her own strange past."
TV Show,Helix,2015,1 Season,TV Horror,"While investigating a possible outbreak at an Arctic research facility, scientists discover a new virus that could wipe out every human on the planet."
TV Show,History's Greatest Hoaxes,2016,1 Season,Docuseries,"Using previously unseen footage, this documentary series offers new insights into some of the biggest scams and forgeries in human history."
TV Show,Horror Homes,2016,1 Season,Docuseries,"Dream homes turn into property nightmares when mold, maggots, natural disasters and other inconveniences move in."
TV Show,Hunters of the South Seas,2015,1 Season,Docuseries,"In a far corner of the Pacific Ocean, people who live entirely at sea share insights into their incredible amphibious lifestyle."
TV Show,Inside The Freemasons,2017,1 Season,Docuseries,"Explore the history and future of the Freemasons, a fraternal order steeped in both secrecy and tradition."
TV Show,Inside the Mossad,2017,1 Season,Docuseries,"In this documentary, dozens of former agents from the Mossad, Israel's foreign intelligence agency, reveal their top-secret operations."
TV Show,Islands of the Future,2014,1 Season,Docuseries,"Amid rising oil and gas prices and dwindling resources, tiny islands off the coast of Europe are rethinking the future of energy."
TV Show,Ken Burns: The Civil War,1990,1 Season,Docuseries,"Ken Burns's documentary depicts the action of famous Civil War battles, and relates the stories of soldiers, generals and a beleaguered president."
TV Show,Ken Burns: The Roosevelts: An Intimate History,2014,1 Season,Docuseries,"Award-winning documentarian Burns profiles three members of one of America's premier political families: Theodore, Franklin and Eleanor Roosevelt."
TV Show,Ken Burns: The West,1996,1 Season,Docuseries,Historian Ken Burns and his team bring to life the challenges Americans faced in the 19th century as they embarked on westward expansion.
TV Show,Kon Kon Kon,2014,1 Season,Docuseries,Explore the stories of ordinary people dealing with extraordinary circumstances in this series that focuses on overcoming obstacles and odds.
TV Show,Legends of Strength,2017,1 Season,Docuseries,"From a circus entertainer to a grip master, meet the bodybuilding heroes who defied physical limits and redefined the meaning of strength."
TV Show,Marching Orders,2018,1 Season,Docuseries,"A top-ranked college marching band’s members fight to keep their spots, memorize routines, tend to their social lives – and slay the competition."
TV Show,Mars,2018,2 Seasons,Docuseries,Fact meets fiction in this docudrama chronicling the journey of a spacecraft crew as it embarks in 2033 on a mission to colonize the red planet.
TV Show,Mega Food,2013,1 Season,Docuseries,"Visiting the busiest kitchens in the world, this reality series focuses on large-scale food production – and the people who make it happen."
TV Show,Monty Don's French Gardens,2013,1 Season,Docuseries,"TV personality Monty Don visits France’s most famous gardens to dig up the influence of power, culture and passion on their conceptions and designs."
TV Show,Monty Don's Italian Gardens,2011,1 Season,Docuseries,"From horticultural hideaways to luxurious botanical displays, TV personality Monty Don explores the history behind Italy’s most extraordinary gardens."
TV Show,My Tattoo Addiction,2013,1 Season,Docuseries,Ink junkies dig skin deep and share personal stories about their collection of body art.
TV Show,Nature: Animals With Cameras,2018,1 Season,Docuseries,"With custom-built cameras attached to their bodies, animals from nine species offer a rare and intimate glimpse into their lives."
TV Show,NATURE: Natural Born Hustlers,2016,1 Season,Docuseries,"Sometimes being shady is the only way to survive, a fact these sneaky animal ""hustlers"" – including orcas, owls and otters – use to their advantage."
TV Show,Nazi Mega Weapons,2016,3 Seasons,Docuseries,"This documentary series examines Nazi Germany's military hardware, defenses and technology, including fortifications, U-boats and ballistic missiles."
TV Show,Nuestra Lucha Libre,2018,1 Season,Docuseries,"This documentary series lifts the mask on Mexican wrestling, diving into the daily lives of its stars, examining the sport’s cultural impact and more."
TV Show,Oliver Stone's Untold History of the United States,2013,1 Season,Docuseries,"This documentary series offers an alternative take on modern American history, focusing on underreported events that shaped the nation's character."
TV Show,One Strange Rock,2018,1 Season,Docuseries,"Hosted by Will Smith, this series follows eight astronauts who share their unique perspectives on Earth, the fragile and beautiful planet we call home."
TV Show,Origins Collection,2018,3 Seasons,Docuseries,"This documentary series explores the stories behind history's most fascinating innovations, including games, technology, sports, medicine and more."
TV Show,Paranormal Survivor,2016,2 Seasons,Docuseries,"In interviews and reenactments, ordinary people relive their terrifying encounters with unwelcome guests from beyond the world of the living."
TV Show,Planet Earth: The Complete Collection,2006,1 Season,Docuseries,This landmark series transports nature lovers from the Himalayan Mountains to the depths of the ocean and everywhere in between.
TV Show,Reggie Yates Outside Man,2017,2 Seasons,Docuseries,"Award-winning filmmaker Reggie Yates travels around the world tackling big issues such as gun violence, racism, gay rights and addiction."
TV Show,Russell Peters vs. the World,2013,1 Season,Docuseries,"A four-part docu-series that's an exclusive, backstage pass to global comedy superstar Russell Peters' record-breaking ""Notorious"" world tour."
TV Show,Satrangi,2014,1 Season,Docuseries,Young musicians from 13 states in India demonstrate their cultural heritage by performing regional folk music using traditional instruments.
TV Show,Strongland,2018,1 Season,Docuseries,"From Spain's countryside to Scotland's stony terrain, this collection of uplifting documentaries explores the cultural roots of great strongman traditions."
TV Show,The 2000s,2018,1 Season,Docuseries,"Examine the triumphs, tragedies, cultural shifts and technological leaps that occurred during the millennium's first decade."
TV Show,The Beginning of Life: The Series,2016,1 Season,Docuseries,"Using breakthroughs in technology and neuroscience, this series examines how environment affects infants – and how infants can affect our future."
TV Show,The Blue Planet: A Natural History of the Oceans,2001,1 Season,Docuseries,"David Attenborough narrates this definitive exploration of the marine world, from the familiar to the unknown, revealing the sea and its communities."
TV Show,The Bomb Squad,2011,1 Season,Docuseries,This documentary follows British bomb disposal teams in Afghanistan and the dangers they face in their methodical lives on the front lines of war.
TV Show,The Code,2011,1 Season,Docuseries,"In this three-part documentary series, host Marcus du Sautoy examines the mathematical code underlying all of life on Earth and the universe itself."
TV Show,The Curse of Oak Island,2016,1 Season,Docuseries,"On an ominous island off of Nova Scotia, two brothers chase historical theories on a quest for enigmatic treasure."
TV Show,The Eighties,2016,1 Season,Docuseries,"This nostalgic documentary series relives the 1980s from a variety of angles, exploring its impact on the politics, technology and culture of today."
TV Show,The Future of Water,2007,1 Season,Docuseries,A look at the deeply intertwined history of humanity and fresh water reveals looming challenges that could upend power structures around the world.
TV Show,The Golden Years with Javed Akhtar,2016,1 Season,Docuseries,"Writer, poet and lyricist Javed Akhtar hosts this musical trip down memory lane, revealing untold stories behind India's best songs of 1950-75."
TV Show,The Jaime Maussan Show,2010,1 Season,Docuseries,Mexican journalist and UFO investigator Jaime Maussan travels the world collecting evidence and firsthand accounts of extraterrestrial phenomena.
TV Show,The Mind of a Chef,2016,5 Seasons,Docuseries,Producer and narrator Anthony Bourdain explores the creative processes of international celebrity chefs to learn what fuels their culinary artistry.
TV Show,The Mortified Guide,2018,1 Season,Docuseries,"Brave people get onstage to read hilarious and humiliating tales of gawky teenage love, family dysfunction and other stories from their younger years."
TV Show,The Nineties,2017,1 Season,Docuseries,This U.S.-focused series dives into the cultural and political changes that swept the last decade of the 20th century. Executive produced by Tom Hanks.
TV Show,The Pyramid Code,2009,1 Season,Docuseries,How was the scientific understanding of the ancients so advanced? A team of experts answers this and other questions in this fascinating series.
TV Show,The Real Football Factories,2006,1 Season,Docuseries,Examine the troubling history of football hooliganism and hear from real hooligans about their bitter rivalries and rowdiest brawls.
TV Show,The Seventies,2015,1 Season,Docuseries,"This series examines 1970s America, focusing on the major political and historical landmarks of the decade and the cultural response to those events."
TV Show,The Story of God with Morgan Freeman,2017,2 Seasons,Docuseries,"Host Morgan Freeman explores religion's role in human history, how our beliefs connect us and possible answers to life's million-dollar questions."
TV Show,The Story of Us with Morgan Freeman,2017,1 Season,Docuseries,"Explore the forces of love, belief, power, war, peace, rebellion and freedom in this series about the ties that bind – and destroy – humanity."
TV Show,The Twilight Zone (Original Series),1963,4 Seasons,TV Sci-Fi & Fantasy,"Hosted by creator Rod Serling, this groundbreaking anthology series presents tales of the supernatural that are often tinged with social commentary."
TV Show,The Universe,2009,1 Season,Docuseries,"Discover the secrets of the universe in this series that pairs animation with insights on distant planets, black holes and other celestial marvels."
TV Show,The Vietnam War: A Film by Ken Burns and Lynn Novick,2017,1 Season,Docuseries,"Ken Burns presents an epic 10-part, 18-hour chronicle of the Vietnam War, featuring the soldiers, protesters, politicians and families that lived it."
TV Show,The War: A Film by Ken Burns and Lynn Novick,2007,1 Season,Docuseries,"A seven-part series brings World War II to life through the harrowing personal accounts of soldiers and others from ""typical"" American towns."
TV Show,ThirTEEN Terrors,2014,1 Season,TV Horror,A group of teens searches for the dark truth behind their school's mysterious and brutal history.
TV Show,Wartime Portraits,2014,1 Season,Docuseries,"Part live-action and part animation, this visually inventive series offers striking portrayals of some of the unsung heroes of World War II."
TV Show,World's Busiest Cities,2017,1 Season,Docuseries,"From Moscow to Mexico City, three BBC journalists delve into the inner workings of some of the most burgeoning metropolises on Earth."
